ts,voltage,capacity
1583400723.123641,3.43875,0.125
1583400733.1350083,3.44,0.12890625
1583400743.1463895,3.4375,0.12890625
1583400753.1481588,3.4425,0.12890625
1583400763.1595235,3.4425,0.12890625
1583400773.1709032,3.4425,0.12890625
1583400783.1822965,3.44375,0.1328125
1583400793.1936753,3.44,0.1328125
1583400803.2050602,3.445,0.1328125
1583400813.2164385,3.445,0.1328125
1583400823.2181425,3.44375,0.1328125
1583400833.2295198,3.4475,0.13671875
1583400843.2409098,3.445,0.13671875
1583400853.2522967,3.4475,0.13671875
1583400863.258251,3.44875,0.13671875
1583400873.2696424,3.45,0.15234375
1583400883.281043,3.45,0.15234375
1583400893.2924297,3.45,0.15234375
1583400903.303813,3.45125,0.171875
1583400913.3151994,3.4475,0.171875
1583400923.3265927,3.4525,0.1875
1583400933.328171,3.45,0.1875
1583400943.3395326,3.4525,0.1875
1583400953.348192,3.4525,0.203125
1583400963.3595622,3.45375,0.203125
1583400973.3709202,3.455,0.203125
1583400983.382303,3.45125,0.21875
1583400993.3936636,3.455,0.21875
1583401003.4050045,3.45,0.21875
1583401013.4162602,3.455,0.23828125
1583401023.4276037,3.455,0.23828125
1583401033.438868,3.45625,0.23828125
1583401043.4502006,3.45625,0.25390625
1583401053.4614692,3.45625,0.25390625
1583401063.4682212,3.4575,0.25390625
1583401073.4797053,3.45625,0.26953125
1583401083.4910636,3.4575,0.26953125
1583401093.501031,3.45375,0.26953125
1583401103.5123513,3.4575,0.28515625
1583401113.523722,3.45625,0.28515625
1583401123.5351048,3.4575,0.28515625
1583401133.5464504,3.455,0.3046875
1583401143.5577192,3.4575,0.3046875
1583401153.5681293,3.45875,0.3046875
1583401163.5781627,3.45875,0.3046875
1583401173.5895298,3.46,0.3203125
1583401183.600888,3.46,0.3203125
1583401193.6044066,3.46,0.3203125
1583401203.6157715,3.4575,0.3359375
1583401213.6271613,3.46,0.3359375
1583401223.6385248,3.4575,0.3359375
1583401233.649892,3.46,0.3359375
1583401243.661261,3.46,0.3515625
1583401253.6726303,3.46,0.3515625
1583401263.684016,3.46125,0.3515625
1583401273.6955216,3.46125,0.3515625
1583401283.706891,3.46125,0.37109375
1583401293.71817,3.45875,0.37109375
1583401303.729546,3.4625,0.37109375
1583401313.7409117,3.46,0.37109375
1583401323.7522826,3.4625,0.38671875
1583401333.7636576,3.4625,0.38671875
1583401343.775033,3.4625,0.38671875
1583401353.778246,3.4625,0.38671875
1583401363.789666,3.4625,0.38671875
1583401373.7981687,3.4625,0.40234375
1583401383.8095493,3.46,0.40234375
1583401393.8209288,3.4625,0.40234375
1583401403.8281705,3.46125,0.40234375
1583401413.8395412,3.465,0.41796875
1583401423.8509214,3.46375,0.41796875
1583401433.862297,3.46375,0.41796875
1583401443.8681557,3.4625,0.41796875
1583401453.8781629,3.465,0.41796875
1583401463.8895342,3.465,0.4375
1583401473.900887,3.465,0.4375
1583401483.9122524,3.465,0.4375
1583401493.9235969,3.4625,0.4375
1583401503.9348693,3.465,0.4375
1583401513.938129,3.4625,0.453125
1583401523.949395,3.46125,0.453125
1583401533.9607525,3.465,0.453125
1583401543.9721155,3.46625,0.453125
1583401553.978246,3.4675,0.453125
1583401563.989651,3.46625,0.46875
1583401574.0010335,3.46625,0.46875
1583401584.0123916,3.4675,0.46875
1583401594.0237436,3.4675,0.46875
1583401604.0351155,3.465,0.46875
1583401614.046466,3.4675,0.484375
1583401624.0578384,3.4675,0.484375
1583401634.0691888,3.4675,0.484375
1583401644.0781734,3.46875,0.484375
1583401654.0895252,3.46875,0.484375
1583401664.100893,3.46875,0.484375
1583401674.112259,3.4675,0.50390625
1583401684.1236215,3.47,0.50390625
1583401694.1349533,3.465,0.50390625
1583401704.1462057,3.47,0.50390625
1583401714.157571,3.46875,0.50390625
1583401724.1689262,3.47,0.50390625
1583401734.1802926,3.47,0.51953125
1583401744.1916537,3.47,0.51953125
1583401754.2007809,3.47,0.51953125
1583401764.2122893,3.47,0.51953125
1583401774.2236578,3.47,0.51953125
1583401784.225789,3.46875,0.51953125
1583401794.2371774,3.47125,0.53515625
1583401804.2485545,3.47125,0.53515625
1583401814.2523832,3.47125,0.53515625
1583401824.2539074,3.4675,0.53515625
1583401834.2552261,3.4725,0.53515625
1583401844.258212,3.4725,0.55078125
1583401854.269618,3.4725,0.55078125
1583401864.2809799,3.4725,0.55078125
1583401874.2923503,3.4725,0.55078125
1583401884.297324,3.4725,0.55078125
1583401894.299562,3.47125,0.55078125
1583401904.3016996,3.4725,0.5703125
1583401914.3036692,3.47,0.5703125
1583401924.3056254,3.47375,0.5703125
1583401934.3082561,3.47375,0.5703125
1583401944.3197954,3.475,0.5703125
1583401954.331158,3.475,0.5703125
1583401964.3425145,3.475,0.5859375
1583401974.3538735,3.475,0.5859375
1583401984.365236,3.47375,0.5859375
1583401994.3766043,3.475,0.5859375
1583402004.3879848,3.4725,0.5859375
1583402014.3993154,3.475,0.5859375
1583402024.4081905,3.47625,0.6015625
1583402034.4180288,3.47625,0.6015625
1583402044.4200766,3.4775,0.6015625
1583402054.4220486,3.47625,0.6015625
1583402064.4239902,3.4775,0.6015625
1583402074.425903,3.475,0.6015625
1583402084.427839,3.4775,0.6171875
1583402094.4298759,3.475,0.6171875
1583402104.4381595,3.4775,0.6171875
1583402114.4481714,3.4775,0.6171875
1583402124.4595425,3.4775,0.6171875
1583402134.4682562,3.47875,0.6171875
1583402144.4797084,3.47875,0.63671875
1583402154.4910753,3.47875,0.63671875
1583402164.5024467,3.4725,0.63671875
