ts,voltage,capacity
1575998818.5889237,3.405,0.11328125
1575998828.597859,3.4025,0.11328125
1575998838.609118,3.4075,0.11328125
1575998848.6178813,3.4075,0.11328125
1575998858.6294026,3.39875,0.11328125
1575998868.6407976,3.405,0.11328125
1575998878.6522055,3.405,0.11328125
1575998888.6636672,3.40625,0.11328125
1575998898.6678395,3.4075,0.11328125
1575998908.6792252,3.4075,0.11328125
1575998918.690628,3.40625,0.11328125
1575998928.7020452,3.40625,0.11328125
1575998938.7078779,3.40875,0.11328125
1575998948.719468,3.4075,0.11328125
1575998958.7308376,3.3875,0.11328125
1575998968.7421262,3.405,0.11328125
1575998978.753522,3.405,0.11328125
1575998988.7578568,3.4025,0.11328125
1575998998.769205,3.40625,0.11328125
1575999008.7806048,3.405,0.11328125
1575999018.7920072,3.40625,0.11328125
1575999028.7978318,3.41,0.11328125
1575999038.8092306,3.40625,0.11328125
1575999048.8206449,3.4075,0.11328125
1575999058.8320513,3.4075,0.11328125
1575999068.843463,3.4075,0.11328125
1575999078.854865,3.4075,0.11328125
1575999088.8662572,3.4075,0.11328125
1575999098.8677943,3.40625,0.11328125
1575999108.8791974,3.4075,0.11328125
1575999118.89058,3.4,0.11328125
1575999128.9018767,3.41,0.11328125
1575999138.907917,3.4075,0.11328125
1575999148.917852,3.4075,0.11328125
1575999158.9291596,3.40875,0.11328125
1575999168.9405591,3.40625,0.11328125
1575999178.9519582,3.405,0.11328125
1575999188.9633436,3.40375,0.11328125
1575999198.9747458,3.4075,0.11328125
1575999208.986145,3.4075,0.11328125
1575999218.9975429,3.41,0.11328125
1575999229.0078356,3.40875,0.11328125
1575999239.0192266,3.40875,0.11328125
1575999249.0306325,3.4075,0.11328125
1575999259.0420492,3.405,0.11328125
1575999269.0534549,3.41125,0.11328125
1575999279.0648308,3.39125,0.11328125
1575999289.0761297,3.41,0.1171875
1575999299.080145,3.41,0.1171875
1575999309.091589,3.39125,0.1171875
1575999319.0978441,3.40625,0.1171875
1575999329.1092467,3.41,0.1171875
1575999339.117911,3.41,0.1171875
1575999349.1278265,3.41,0.1171875
