ts,voltage,capacity
1575623168.4649744,3.5275,1.21484375
1575623178.476397,3.5275,1.21484375
1575623188.4897377,3.5275,1.21484375
1575623198.5011299,3.5275,1.234375
1575623208.51256,3.53,1.234375
1575623218.5238528,3.52875,1.234375
1575623228.5352428,3.53,1.25
1575623238.5466242,3.53,1.25
1575623248.5579894,3.53,1.25
1575623258.5692718,3.53,1.265625
1575623268.5737624,3.53,1.265625
1575623278.585146,3.53125,1.265625
1575623288.5965316,3.5325,1.28125
1575623298.6079369,3.5325,1.28125
1575623308.6193423,3.5325,1.28125
1575623318.630744,3.5325,1.28125
1575623328.6421328,3.5325,1.30078125
1575623338.6534855,3.53375,1.30078125
1575623348.6647823,3.535,1.30078125
1575623358.6737523,3.535,1.31640625
1575623368.6837153,3.53625,1.31640625
1575623378.6950471,3.535,1.31640625
1575623388.706445,3.53625,1.33203125
1575623398.717849,3.53625,1.33203125
1575623408.7292428,3.5375,1.33203125
1575623418.7406354,3.5375,1.34765625
1575623428.7520223,3.5375,1.34765625
1575623438.7634194,3.5375,1.34765625
1575623448.7783823,3.53875,1.3671875
1575623458.7896748,3.54,1.3671875
1575623468.7938106,3.54,1.3671875
1575623478.8052053,3.54,1.3828125
1575623488.8165994,3.54,1.3828125
1575623498.8279655,3.54125,1.3828125
1575623508.8392534,3.5425,1.3984375
1575623518.8506484,3.5425,1.3984375
1575623528.8537245,3.54375,1.3984375
1575623538.8649883,3.54375,1.4140625
1575623548.8762772,3.54375,1.4140625
1575623558.8837104,3.545,1.4140625
1575623568.8951068,3.545,1.43359375
1575623578.9065077,3.545,1.43359375
1575623588.9179099,3.545,1.43359375
1575623598.9293134,3.54625,1.44921875
1575623608.9406962,3.5475,1.44921875
1575623618.9519925,3.5475,1.46484375
1575623628.9633925,3.5475,1.46484375
1575623638.9747856,3.5475,1.46484375
1575623648.9837039,3.54875,1.48046875
1575623658.9950893,3.55,1.48046875
1575623669.0037785,3.55,1.48046875
1575623679.0152278,3.55,1.5
1575623689.0266025,3.5525,1.5
1575623699.0378532,3.55125,1.5
1575623709.049194,3.5525,1.515625
1575623719.0605931,3.5525,1.515625
1575623729.071972,3.5525,1.53125
1575623739.0736945,3.55375,1.53125
1575623749.0850682,3.55375,1.53125
1575623759.0938137,3.555,1.546875
1575623769.1053336,3.555,1.546875
1575623779.116711,3.555,1.546875
1575623789.1281037,3.55625,1.56640625
1575623799.139495,3.5575,1.56640625
1575623809.1508837,3.5575,1.58203125
1575623819.1622913,3.5575,1.58203125
1575623829.1737769,3.55875,1.58203125
1575623839.1852057,3.55875,1.59765625
1575623849.1965847,3.56,1.59765625
1575623859.207855,3.56,1.61328125
1575623869.21925,3.56,1.61328125
1575623879.230731,3.56125,1.61328125
1575623889.2421305,3.5625,1.6328125
1575623899.253524,3.5625,1.6328125
1575623909.2649882,3.5625,1.6484375
1575623919.2763813,3.56375,1.6484375
1575623929.2877586,3.565,1.6484375
1575623939.2991495,3.565,1.6640625
1575623949.3105426,3.565,1.6640625
1575623959.3137577,3.565,1.6796875
1575623969.3251512,3.56625,1.6796875
1575623979.3365452,3.5675,1.69921875
1575623989.3479214,3.5675,1.69921875
1575623999.3592644,3.5675,1.69921875
1575624009.3637154,3.57,1.71484375
1575624019.3750381,3.56875,1.71484375
1575624029.3864915,3.57,1.73046875
1575624039.3978927,3.57,1.73046875
1575624049.4037056,3.57,1.73046875
1575624059.4151018,3.57125,1.74609375
1575624069.4265046,3.5725,1.74609375
1575624079.438299,3.5725,1.765625
1575624089.4496927,3.5725,1.765625
1575624099.461094,3.57375,1.78125
1575624109.4724808,3.575,1.78125
1575624119.4838681,3.575,1.78125
1575624129.4952416,3.575,1.796875
1575624139.5037067,3.57625,1.796875
1575624149.515087,3.5775,1.8125
1575624159.5237584,3.5775,1.8125
1575624169.535189,3.57875,1.83203125
1575624179.546491,3.5775,1.83203125
1575624189.55788,3.57875,1.84765625
1575624199.5692708,3.58,1.84765625
1575624209.5806663,3.58,1.84765625
1575624219.5920696,3.58,1.86328125
1575624229.6034439,3.58125,1.86328125
1575624239.6148283,3.5825,1.87890625
1575624249.6262395,3.5825,1.87890625
1575624259.6376483,3.5825,1.8984375
1575624269.643683,3.58375,1.8984375
1575624279.6549923,3.585,1.9140625
1575624289.6663876,3.585,1.9140625
1575624299.6777694,3.585,1.9140625
1575624309.689165,3.58625,1.9296875
1575624319.7005637,3.5875,1.9296875
1575624329.7037299,3.5875,1.9453125
1575624339.7150269,3.5875,1.9453125
1575624349.7264102,3.5875,1.96484375
1575624359.7377968,3.58875,1.96484375
1575624369.7491832,3.59,1.98046875
1575624379.760556,3.59,1.98046875
1575624389.7718441,3.59125,1.98046875
1575624399.7737725,3.59125,1.99609375
1575624409.7852511,3.5925,1.99609375
1575624419.796639,3.5925,2.01171875
1575624429.8080363,3.5925,2.01171875
1575624439.8194256,3.59375,2.03125
1575624449.830829,3.595,2.03125
1575624459.8422282,3.595,2.046875
1575624469.8536263,3.595,2.046875
1575624479.8649254,3.59625,2.0625
1575624489.8737326,3.5975,2.0625
1575624499.8850389,3.5975,2.0625
1575624509.8964314,3.5975,2.078125
1575624519.9078465,3.5975,2.078125
1575624529.919242,3.59875,2.09765625
1575624539.930632,3.6,2.09765625
1575624549.9420233,3.6,2.11328125
1575624559.953392,3.6,2.11328125
1575624569.9646845,3.60125,2.12890625
1575624579.9760668,3.60125,2.12890625
1575624589.987352,3.6025,2.14453125
1575624599.9937758,3.6025,2.14453125
1575624610.0051982,3.6025,2.14453125
1575624620.0165873,3.60375,2.1640625
1575624630.027946,3.605,2.1640625
1575624640.0392313,3.605,2.1796875
1575624650.0437646,3.60625,2.1796875
1575624660.0550952,3.60625,2.1953125
1575624670.0636752,3.6075,2.1953125
1575624680.0749693,3.6075,2.2109375
1575624690.0837827,3.6075,2.2109375
1575624700.0951815,3.60875,2.23046875
1575624710.106577,3.60875,2.23046875
1575624720.117966,3.61,2.24609375
1575624730.1293552,3.61,2.24609375
1575624740.1407487,3.61,2.24609375
1575624750.152137,3.61125,2.26171875
1575624760.163533,3.6125,2.26171875
1575624770.174996,3.6125,2.27734375
1575624780.1836743,3.6125,2.27734375
1575624790.1949682,3.61375,2.296875
1575624800.2063656,3.61375,2.296875
1575624810.2137418,3.615,2.3125
1575624820.2250662,3.615,2.3125
1575624830.2364469,3.615,2.328125
1575624840.2478256,3.61625,2.328125
1575624850.2592056,3.6175,2.328125
1575624860.2706068,3.6175,2.34375
1575624870.2736757,3.6175,2.34375
1575624880.2850618,3.61875,2.36328125
1575624890.2937813,3.61875,2.36328125
1575624900.3051848,3.6225,2.37890625
1575624910.3165643,3.6225,2.37890625
1575624920.327928,3.6225,2.39453125
1575624930.33922,3.6225,2.39453125
1575624940.3505902,3.62375,2.41015625
1575624950.3618808,3.62375,2.41015625
1575624960.373279,3.625,2.4296875
1575624970.3846905,3.62625,2.4296875
1575624980.3937216,3.625,2.51171875
1575624990.4051406,3.62625,2.51171875
1575625000.4165406,3.6275,2.51171875
1575625010.427926,3.6275,2.51171875
1575625020.4393015,3.6275,2.51171875
1575625030.4506862,3.6275,2.51171875
