ts,voltage,capacity
1575564403.7307932,4.08125,91.96484375
1575564413.7421618,4.0775,91.96484375
1575564423.7534513,4.08,91.96484375
1575564433.7648516,4.07875,91.8046875
1575564443.7762563,4.07125,91.8046875
1575564453.7875588,4.08,91.8046875
1575564463.7989588,4.08,91.8046875
1575564473.8104045,4.08,91.8046875
1575564483.8218207,4.08,91.6484375
1575564493.833205,4.08,91.6484375
1575564503.8351893,4.07875,91.6484375
1575564513.8465862,4.07875,91.6484375
1575564523.8579926,4.0775,91.6484375
1575564533.8693821,4.07875,91.48828125
1575564543.88077,4.0775,91.48828125
1575564553.892159,4.0775,91.48828125
1575564563.895296,4.0775,91.48828125
1575564573.9068089,4.07,91.48828125
1575564583.9181168,4.0775,91.33203125
1575564593.929505,4.075,91.33203125
1575564603.9409263,4.07375,91.33203125
1575564613.9522526,4.075,91.33203125
1575564623.9636536,4.0775,91.33203125
1575564633.9750621,4.0775,91.171875
1575564643.98652,4.075,91.171875
1575564653.995205,4.075,91.171875
1575564664.0052192,4.07625,91.171875
1575564674.0166118,4.075,91.171875
1575564684.0280185,4.07625,91.015625
1575564694.039417,4.07625,91.015625
1575564704.0508218,4.075,91.015625
1575564714.0622172,4.075,91.015625
1575564724.0652297,4.07375,91.015625
1575564734.076601,4.0725,90.85546875
1575564744.0852103,4.075,90.85546875
1575564754.0966055,4.07375,90.85546875
1575564764.1052895,4.0625,90.85546875
1575564774.116659,4.075,90.85546875
1575564784.1280494,4.075,90.69921875
1575564794.1394534,4.07375,90.69921875
1575564804.150848,4.07375,90.69921875
1575564814.1622417,4.0725,90.69921875
1575564824.1736329,4.075,90.69921875
1575564834.1850274,4.07375,90.5390625
1575564844.1952214,4.07375,90.5390625
1575564854.2052045,4.07375,90.5390625
1575564864.216583,4.07125,90.5390625
1575564874.2279816,4.0725,90.5390625
1575564884.23938,4.07125,90.5390625
1575564894.2507546,4.07,90.3828125
1575564904.2620974,4.0725,90.3828125
1575564914.2735066,4.0725,90.3828125
1575564924.27523,4.0575,90.3828125
1575564934.286548,4.0725,90.3828125
1575564944.2979655,4.07125,90.22265625
1575564954.3052945,4.0725,90.22265625
1575564964.3167908,4.0725,90.22265625
1575564974.330697,4.07,90.22265625
1575564984.3420863,4.0725,90.22265625
1575564994.3534665,4.07125,90.06640625
1575565004.364869,4.07125,90.06640625
1575565014.3762598,4.07,90.06640625
1575565024.3876603,4.07125,90.06640625
1575565034.3990252,4.07125,90.06640625
1575565044.405208,4.07125,90.06640625
1575565054.4152617,4.0675,89.90625
1575565064.4267206,4.07,89.90625
1575565074.4381082,4.07,89.90625
1575565084.449482,4.055,89.90625
1575565094.4607537,4.07,89.90625
1575565104.4721358,4.0675,89.75
1575565114.4835172,4.07,89.75
1575565124.4949007,4.07,89.75
1575565134.5062873,4.07,89.75
1575565144.5152154,4.0675,89.75
1575565154.52659,4.07,89.75
1575565164.537973,4.07,89.58984375
1575565174.5494306,4.07,89.58984375
1575565184.5608103,4.06875,89.58984375
1575565194.5722015,4.07,89.58984375
1575565204.5835917,4.07,89.58984375
1575565214.5949738,4.06375,89.43359375
1575565224.606363,4.06875,89.43359375
1575565234.6177506,4.0675,89.43359375
1575565244.6291652,4.055,89.43359375
1575565254.6352692,4.06875,89.43359375
1575565264.6466758,4.0675,89.43359375
1575565274.6552165,4.0675,89.2734375
1575565284.6666121,4.0675,89.2734375
1575565294.6779978,4.0675,89.2734375
1575565304.689385,4.065,89.2734375
1575565314.700778,4.0675,89.2734375
1575565324.7121732,4.0675,89.2734375
1575565334.7235641,4.065,89.1171875
